Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
Chained,(I) (2012),"Crime,Drama,Horror",A young man held prisoner by a cab-driving serial killer must make a life or death choice between following in his captor's footsteps or breaking free.,"https://m.media-amazon.com/images/M/MV5BOGY2NTZkMjYtY2I1Ni00MTU2LTgxMTYtYTVkMjc1Yzk5NWI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1989475,https://www.imdb.com/title/tt1989475/,94 min,R,"18,701",6.4
Bo Burnham: Inside,(2021 TV Special),"Comedy,Drama,Music","A musical comedy special shot and performed by Bo Burnham, alone, over the course of a very unusual year.","https://m.media-amazon.com/images/M/MV5BMDE3MjcxNjEtODUzNi00NzdmLWFlMGMtMzhmMTg3NDdmM2IyXkEyXkFqcGdeQXVyNjYyMjE4NDY@._V1_QL75_UX280_CR0,3,280,414_.jpg",14544192,https://www.imdb.com/title/tt14544192/,87 min,18,"51,376",8.6
Midnight Special,(2016),"Drama,Mystery,Sci-Fi","A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.","https://m.media-amazon.com/images/M/MV5BMTUwNDcyNzkyOV5BMl5BanBnXkFtZTgwNzI1NzkyNzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2649554,https://www.imdb.com/title/tt2649554/,112 min,PG-13,"82,368",6.6
A feleségem története,(2021),"Drama,Romance","Jacob Störr, a sea captain, makes a bet in a café with a friend, to marry the first woman who enters the place. And in walks Lizzy.","https://m.media-amazon.com/images/M/MV5BNzlhNDJkODQtNTRmMC00ZTkwLWJkOTgtOGQ3NWIyNWIzNzQ1XkEyXkFqcGdeQXVyMzEyMTQyNA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",8205028,https://www.imdb.com/title/tt8205028/,169 min,NA,"2,219",6.3
Misconduct,(2016),"Crime,Drama,Mystery","When an ambitious young lawyer takes on a big case against a powerful and ruthless executive of a large pharmaceutical company, he soon finds himself involved in a case of blackmail and corruption.","https://m.media-amazon.com/images/M/MV5BMTQ5NzcwNTM3OV5BMl5BanBnXkFtZTgwMDM3NTA1NzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",3658772,https://www.imdb.com/title/tt3658772/,106 min,R,"17,171",5.3
Rabid,(2019),"Horror,Sci-Fi","The quiet Rose works in women's fashion clothing, hoping to be a designer. A traffic accident damages her face. She gets experimental stem cell treatment, leaving her stronger and prettier than ever - but there's a side effect.","https://m.media-amazon.com/images/M/MV5BOGQxYjBhNTEtZDYyNi00MTdiLTgxMjYtZmRiZWYyOWM1ZWViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",5628902,https://www.imdb.com/title/tt5628902/,107 min,NA,"5,861",5.2
Voltron: Legendary Defender,(2016–2018),"Animation,Action,Adventure",Five teenagers become the last line of defense for the galaxy in an intergalactic battle against the evil alien force led by King Zarkon.,"https://m.media-amazon.com/images/M/MV5BMjA2MzMzNTg5NV5BMl5BanBnXkFtZTgwMzAzOTc4ODE@._V1_QL75_UX280_CR0,3,280,414_.jpg",5580664,https://www.imdb.com/title/tt5580664/,23 min,NA,"9,275",8.1
Money Monster,(2016),"Crime,Drama,Mystery",Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,"https://m.media-amazon.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2241351,https://www.imdb.com/title/tt2241351/,98 min,A,"102,329",6.5
Cold Creek Manor,(2003),"Drama,Mystery,Thriller","A family relocates from the city to a dilapidated house in the country that was once a grand estate. As they begin renovations, they discover their new home harbors a secret and may not be completely free of its former inhabitant.","https://m.media-amazon.com/images/M/MV5BMTc4OTIwNDgzOF5BMl5BanBnXkFtZTcwNDYwNDAwMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0331468,https://www.imdb.com/title/tt0331468/,118 min,R,"23,882",5.0
Clean,(IV) (2021),"Action,Crime,Drama","Tormented by his past, a garbage man named Clean attempts a quiet life of redemption. But, soon finds himself forced to reconcile with the violence of his past.","https://m.media-amazon.com/images/M/MV5BZGZiODYxNDktMWIzZi00ZGMwLWI2NGYtYWYyMzU5MThmMzExXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_QL75_UX280_CR0,3,280,414_.jpg",10023022,https://www.imdb.com/title/tt10023022/,94 min,NA,"9,742",5.6
Paranoid,(2016),"Crime,Drama,Mystery","The murder of a female GP in a rural playground in front of numerous witnesses draws a group of detectives into an ever-darkening mystery that takes them across Europe, aided by mysterious notes sent by the ""Ghost Detective"".","https://m.media-amazon.com/images/M/MV5BNWJlNjA5MjMtMDRlOS00NGE0LTk3YTYtNTM4ZjBhNTNlNzcwXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",5839454,https://www.imdb.com/title/tt5839454/,45 min,NA,"9,328",6.6
Dr. Pimple Popper,(2018– ),Reality-TV,"Dermatologist Sandra Lee, aka Dr. Pimple Popper, helps patients with unique skin conditions reclaim a life free of disguise and embarrassment.","https://m.media-amazon.com/images/M/MV5BMDQ1NTc1MTMtNjk2Ni00MGM1LTg3OTMtOTE4MDEyODg0Y2QwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",6045142,https://www.imdb.com/title/tt6045142/,42 min,NA,"1,110",6.6
Airborne,(1993),"Adventure,Comedy,Sport",California born and raised surfer mitchell goosen has to spend six months in ohio while learning the hard way love is where the heart is.,"https://m.media-amazon.com/images/M/MV5BZmM4YzU2OWUtM2VkYy00Y2I5LTk3NzgtNmI3M2MyODM5YzY1XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0106233,https://www.imdb.com/title/tt0106233/,91 min,PG,"7,287",6.2
Smallfoot,(2018),"Animation,Adventure,Comedy","High up on a mountain peak surrounded by clouds, a secret Yeti society lives in peace and harmony. One day, a Yeti witnesses an airplane crash; Inside lies ""Smallfoot"", a legendary creature that will rock the society to its core.","https://m.media-amazon.com/images/M/MV5BNTVkYTZlZWItZTc0ZS00MTIzLThlNjItNmNkNDA5YzIwZGZjXkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_QL75_UX280_CR0,3,280,414_.jpg",6182908,https://www.imdb.com/title/tt6182908/,96 min,U,"41,296",6.6
The Secret Life of Bees,(2008),Drama,"In 1964, a teenage girl in search of the truth about her mother runs away to a small town in South Carolina and finds a family of independent women who can connect her to her past.","https://m.media-amazon.com/images/M/MV5BOTgzNDIzMTM2OV5BMl5BanBnXkFtZTcwMTQzNTE4MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0416212,https://www.imdb.com/title/tt0416212/,114 min,PG-13,"27,080",7.2
The Invasion,(I) (2007),"Sci-Fi,Thriller","As a Washington, D.C. psychiatrist unearths the origin of an alien epidemic, she also discovers her son might be the only way it can be stopped.","https://m.media-amazon.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0427392,https://www.imdb.com/title/tt0427392/,99 min,A,"80,498",5.9
Highway to Hell,(1991),"Adventure,Comedy,Fantasy","An eloping bride is taken into Hell, and her fiancé must pursue.","https://m.media-amazon.com/images/M/MV5BZjU3Mzc1MTQtYmE2MC00NjBiLWIxNjItZTFhMjAyMTM1MDk4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0104418,https://www.imdb.com/title/tt0104418/,94 min,R,"5,052",6.0
The Relic,(1997),"Horror,Mystery,Sci-Fi","A homicide detective and an anthropologist try to destroy a South American lizard-like god, who's on a people eating rampage in a Chicago museum.","https://m.media-amazon.com/images/M/MV5BNjQyMWQ0MWItY2QxZi00NjQ5LTk3OGQtZjU4NTljMjY1ZWJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0120004,https://www.imdb.com/title/tt0120004/,110 min,A,"28,991",5.8
Sisu,(2019),Documentary,"SISU follows a ten person cycling team from a small community in Maine on a journey to compete in a 1,358KM race around Iceland. The film explores the motivations of amateur athletes and considers the role adventure plays in life.","https://m.media-amazon.com/images/M/MV5BMjY2ZDc2YmQtNmU2ZS00MDllLTkxNDUtN2U3M2RlNzA2NzU5XkEyXkFqcGdeQXVyMjYxMTg5MzI@._V1_QL75_UX280_CR0,3,280,414_.jpg",11184428,https://www.imdb.com/title/tt11184428/,55 min,NA,24,5.2
The Little Vampire,(2000),"Adventure,Comedy,Family","A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire.","https://m.media-amazon.com/images/M/MV5BOTU4NDQ3NzY1NV5BMl5BanBnXkFtZTYwMTQ3NTk2._V1_QL75_UX280_CR0,3,280,414_.jpg",0192255,https://www.imdb.com/title/tt0192255/,95 min,U,"10,909",5.7
Feel the Beat,(2020),"Comedy,Drama,Family","After failing to find success on Broadway, April returns to her hometown and reluctantly is recruited to train a misfit group of young dancers for a big competition.","https://m.media-amazon.com/images/M/MV5BMmIxZWMxYjktZWY1OS00MWVkLTljZDQtYWMxYTdmOWY0NzM4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UX280_CR0,3,280,414_.jpg",10714856,https://www.imdb.com/title/tt10714856/,109 min,7,"12,296",6.3
Rise,(II) (2022),"Biography,Drama,Sport",Based on the real life story about the family that produced the first trio of brothers to become NBA champions in the history of the league.,"https://m.media-amazon.com/images/M/MV5BNzdkNDBmMWYtM2JjMC00Yjk4LWFmNzMtNTJkODg2YTM3MmQ5XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX280_CR0,3,280,414_.jpg",11242162,https://www.imdb.com/title/tt11242162/,113 min,UA 13+,"7,469",7.0
Superintelligence,(2020),"Action,Comedy,Romance","When an all-powerful Superintelligence chooses to study average Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it's up to Carol to prove that people are worth saving.","https://m.media-amazon.com/images/M/MV5BM2MwYjBiYzctODFjNi00ZDRiLWE2NGMtODFhMDg1NGVjZDQ3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,3,280,414_.jpg",7178640,https://www.imdb.com/title/tt7178640/,106 min,UA 13+,"11,754",5.4
Wonder Wheel,(2017),"Drama,Romance","On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife and the visitor who turns their lives upside-down.","https://m.media-amazon.com/images/M/MV5BMTA2NjAyMDIzMzleQTJeQWpwZ15BbWU4MDg1NTEwNjMy._V1_QL75_UX280_CR0,3,280,414_.jpg",5825380,https://www.imdb.com/title/tt5825380/,101 min,PG-13,"29,763",6.2
Quarantine,(2008),"Horror,Sci-Fi,Thriller","A television reporter and her cameraman are trapped inside a building quarantined by the CDC, after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.","https://m.media-amazon.com/images/M/MV5BMjY0MDgwNTQ4OF5BMl5BanBnXkFtZTcwMzQzNjY3MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1082868,https://www.imdb.com/title/tt1082868/,89 min,A,"75,197",5.9
Miss Fisher and the Crypt of Tears,(2020),"Adventure,Drama,Mystery","After freeing a young girl from her unjust imprisonment in Jerusalem, Phryne Fisher begins to unravel a mystery concerning priceless emeralds, ancient curses and the truth behind the suspicious disappearance of Shirin's forgotten tribe.","https://m.media-amazon.com/images/M/MV5BZDc5MDhjZjAtNWIxMi00MWEyLThiNDQtODU0N2YwNWE0NzdiXkEyXkFqcGdeQXVyMTEyMTYyMDAx._V1_QL75_UX280_CR0,3,280,414_.jpg",9010738,https://www.imdb.com/title/tt9010738/,101 min,NA,"4,496",6.0
Third Person,(2013),"Drama,Romance","Three interlocking love stories involving three couples in three cities: Rome, Paris, and New York.","https://m.media-amazon.com/images/M/MV5BMjAwNTk0OTczNV5BMl5BanBnXkFtZTgwNTI3NDE2MTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2343793,https://www.imdb.com/title/tt2343793/,137 min,R,"28,830",6.3
Jin ling shi san chai,(2011),"Drama,History,Romance","An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.","https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1410063,https://www.imdb.com/title/tt1410063/,146 min,R,"54,195",7.5
Criminal Minds: Beyond Borders,(2016–2017),"Comedy,Fantasy,Horror",A teenage slacker's right hand becomes possessed with murderous intent.,"https://m.media-amazon.com/images/M/MV5BYjM1ZjkxYmEtMTE1MC00MzgwLWE1MTAtYzUxNTAyMjlhODg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0138510,https://www.imdb.com/title/tt0138510/,92 min,R,"45,021",6.2
Idle Hands,(1999),"Crime,Drama,Fantasy",A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,"https://m.media-amazon.com/images/M/MV5BZjhkNzVkYjAtMGMzMi00Y2JjLWFkMzgtNjQ3Mzk2YThhZWExXkEyXkFqcGdeQXVyNjc5Mjg0NjU@._V1_QL75_UX280_CR0,3,280,414_.jpg",5501104,https://www.imdb.com/title/tt5501104/,110 min,R,"32,281",7.0
Gräns,(2018),"Crime,Drama,Mystery","Miami pathologist Dr. Beaumont Rosewood, Jr. finds secrets in people's bodies using his state-of-the-art laboratory equipment.","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",4465472,https://www.imdb.com/title/tt4465472/,42 min,NA,"8,461",6.7
Rosewood,(2015–2017),"Biography,Drama,History","The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.","https://m.media-amazon.com/images/M/MV5BMTdjNjQ5ZTAtODJlZi00MzcyLWJjY2UtNDZhNTJkYjlkNGY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0402399,https://www.imdb.com/title/tt0402399/,135 min,PG-13,"87,957",6.7
The New World,(2005),"Action,Crime,Drama","A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.","https://m.media-amazon.com/images/M/MV5BZWM1MTdhM2YtNjgwZS00YjQ3LTk3NTQtMzQ1NDE3YzZlODFlXkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_QL75_UX280_CR0,3,280,414_.jpg",0338564,https://www.imdb.com/title/tt0338564/,101 min,UA,"127,661",8.0
Mou gaan dou,(2002),Drama,"The question of sexual consent in contemporary life and how, in the new landscape of dating and relationships, we make the distinction between liberation and exploitation.","https://m.media-amazon.com/images/M/MV5BMmI0Mjc4ZTgtZmU0My00ODliLWE0MzYtYzBiODMxZWJkZmE4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",11204260,https://www.imdb.com/title/tt11204260/,30 min,18,"23,912",8.1
I May Destroy You,(2020),Crime,"The Irish Mob tells the story of crime boss Val Fagan and the dark world of gangland Dublin, he leads a violent bloody and ruthless gang who are the main target of Garda detectives after an audacious cash depot robbery.","https://m.media-amazon.com/images/M/MV5BYWU3ZTczMGQtNzMzNi00ODYzLWI3MzUtYWJhMGVkMGE1NTlmXkEyXkFqcGdeQXVyMTUxNTA3NTQx._V1_QL75_UX280_CR0,3,280,414_.jpg",20858256,https://www.imdb.com/title/tt20858256/,80 min,NA,98,5.3
The Irish Mob,(2023),"Action,Drama,Thriller",Drama following the extraordinary adventures of female medics in the British Army.,"https://m.media-amazon.com/images/M/MV5BMjRhZTVlYWMtMTk1Yi00NWNhLTk4NjktNTBmNTdhMTc3M2Y1XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",3815412,https://www.imdb.com/title/tt3815412/,60 min,NA,"4,349",7.6
Our Girl,(2013–2020),"Action,Adventure,Comedy",Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.,"https://m.media-amazon.com/images/M/MV5BMjExNTgzMTAzMV5BMl5BanBnXkFtZTcwMDA0ODkxOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",2097307,https://www.imdb.com/title/tt2097307/,100 min,A,"36,845",6.1
Hit and Run,(I) (2012),"Biography,Comedy,Drama",U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,"https://m.media-amazon.com/images/M/MV5BMTU2OTcyOTE3MF5BMl5BanBnXkFtZTgwNTg5Mjc1MjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",3169706,https://www.imdb.com/title/tt3169706/,119 min,R,"59,382",7.8
Pride,(I) (2014),"Comedy,Crime,Thriller",An unorthodox Irish policeman with a confrontational personality is partnered with an uptight F.B.I. agent to investigate an international drug-smuggling ring.,"https://m.media-amazon.com/images/M/MV5BMTY2ODkzMDgwM15BMl5BanBnXkFtZTcwMDA1Mjg1OA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1540133,https://www.imdb.com/title/tt1540133/,96 min,R,"92,314",7.3
The Guard,(2011),"Animation,Drama,Romance",A 15-year-old boy and 27-year-old woman find an unlikely friendship one rainy day in the Shinjuku Gyoen National Garden.,"https://m.media-amazon.com/images/M/MV5BMTJjZmQ5MGQtMWU0My00ZTMzLWFmNTMtNDgzNmU4Y2MxOGUxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",2591814,https://www.imdb.com/title/tt2591814/,46 min,U,"48,228",7.4
Koto no ha no niwa,(2013),"Biography,Crime,Drama",World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,"https://m.media-amazon.com/images/M/MV5BYmM4YzA5NjUtZGEyOS00YzllLWJmM2UtZjhhNmJhM2E1NjUxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",4916630,https://www.imdb.com/title/tt4916630/,137 min,A,"71,587",7.6
Just Mercy,(2019),"Comedy,Romance",It follows a hard-driving LA wine-company executive who travels to an Australian sheep station to land a major client and there she ends up working as a ranch hand and sparking with a rugged local.,"https://m.media-amazon.com/images/M/MV5BNTgzZjM5MWQtN2NhMy00NTFiLTliNGUtYTFiZjY3MWYwYmZjXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",15215512,https://www.imdb.com/title/tt15215512/,101 min,UA 7+,"14,810",6.1
A Perfect Pairing,(2022),"Animation,Adventure,Comedy","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","https://m.media-amazon.com/images/M/MV5BMTM3NDM5MzY5Ml5BMl5BanBnXkFtZTcwNjExMDUwOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1667889,https://www.imdb.com/title/tt1667889/,88 min,U,"215,980",6.5
Ice Age: Continental Drift,(2012),Drama,"The former famous painter Frenhofer revisits an abandoned project using the girlfriend of a young visiting artist. Questions about truth, life, and artistic limits are explored.","https://m.media-amazon.com/images/M/MV5BYzFiMWMyZWMtMjlhYS00NmQ3LTgzM2EtN2MxYTdmNzJkOTBiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0101428,https://www.imdb.com/title/tt0101428/,238 min,NA,"8,817",7.5
La Belle Noiseuse,(1991),"Comedy,Romance","An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.","https://m.media-amazon.com/images/M/MV5BZWIzMzQxZTUtYTJmYi00ZGNmLWEzMDUtZGM2ZjJiNTU2MTk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0205000,https://www.imdb.com/title/tt0205000/,88 min,A,"77,533",5.7
Deuce Bigalow: Male Gigolo,(1999),Musical,"Two moms whose Broadway dreams got deferred, enter a TV talent show competition together and learn that it's never too late to become what or who you want to be.","https://m.media-amazon.com/images/M/MV5BNmJmM2FjMDMtZWEwOS00ODZmLWIxMWItNDg0ZmQ1Nzg5N2NlXkEyXkFqcGdeQXVyMTU4MzQzNDkx._V1_QL75_UX280_CR0,3,280,414_.jpg",27357149,https://www.imdb.com/title/tt27357149/,-,NA,207,5.8
Dream Moms,(2023 TV Movie),"Drama,Romance","When Tess inherits an apple orchard along with a half-sister she never met, she unravels the mystery of the family who abandoned her, ultimately finding a new understanding of herself.","https://m.media-amazon.com/images/M/MV5BMGYwMzllNjQtYjUyYS00ZWY5LTg5NTYtZGYwOTVjMzA3ZWI0XkEyXkFqcGdeQXVyODMwMzc1MjU@._V1_QL75_UX280_CR0,3,280,414_.jpg",21617068,https://www.imdb.com/title/tt21617068/,84 min,NA,634,6.6
The Secrets of Bella Vista,(2022 TV Movie),"Comedy,Fantasy","Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam.","https://m.media-amazon.com/images/M/MV5BZWZlNWE3MjctMDJmYS00ZTAyLWFkYmEtMzllNjU0ZDY5ODA2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0278488,https://www.imdb.com/title/tt0278488/,93 min,R,"60,066",6.2
